LGA_CODE_2022,LGA_NAME_2022,STATE_CODE_2021,STATE_NAME_2021,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022r,2023p
53080,Dundas,5,Western Australia,1184.0,1134.0,1069.0,979.0,894.0,788.0,759.0,728.0,706.0,698.0,699.0,695.0,701.0
53150,East Fremantle,5,Western Australia,7443.0,7602.0,7740.0,7769.0,7731.0,7680.0,7799.0,7869.0,7933.0,8035.0,8064.0,8071.0,8222.0
53220,East Pilbara,5,Western Australia,12257.0,12519.0,12570.0,12149.0,11529.0,10953.0,10888.0,10754.0,10637.0,10533.0,10378.0,10318.0,10408.0
53290,Esperance,5,Western Australia,13878.0,14182.0,14422.0,14624.0,14734.0,14527.0,14450.0,14342.0,14329.0,14325.0,14396.0,14503.0,14549.0
53360,Exmouth,5,Western Australia,2458.0,2569.0,2655.0,2717.0,2749.0,2788.0,2871.0,2949.0,3036.0,3151.0,3202.0,3307.0,3458.0
53430,Fremantle,5,Western Australia,28651.0,29562.0,30156.0,30361.0,30405.0,30310.0,30842.0,31287.0,31782.0,32439.0,33112.0,33761.0,35125.0
53570,Gingin,5,Western Australia,4822.0,4994.0,5267.0,5356.0,5351.0,5325.0,5349.0,5384.0,5470.0,5611.0,5751.0,5896.0,6064.0
53640,Gnowangerup,5,Western Australia,1307.0,1302.0,1294.0,1275.0,1255.0,1237.0,1237.0,1245.0,1241.0,1250.0,1260.0,1263.0,1268.0
53710,Goomalling,5,Western Australia,1017.0,1030.0,1038.0,1044.0,1050.0,1045.0,1033.0,1018.0,1006.0,997.0,983.0,984.0,987.0
53780,Gosnells,5,Western Australia,112435.0,116208.0,119381.0,120756.0,121720.0,122011.0,123703.0,125087.0,127017.0,129685.0,131366.0,133064.0,137355.0
53800,Greater Geraldton,5,Western Australia,38318.931471306474,39085.19963369963,39840.44164631665,40117.92027879528,39961.50274725274,39570.33938746439,39692.66554741555,39975.998270248274,40173.380392755396,40641.71398046398,41181.750254375256,41487.850783475784,41887.627187627186
53920,Halls Creek,5,Western Australia,3862.126794258373,3827.2655502392345,3787.4736842105262,3711.9593301435407,3633.444976076555,3569.8612440191387,3619.444976076555,3714.681818181818,3784.0574162679422,3932.808612440191,4038.976076555024,4107.421052631579,4127.282296650717
53990,Harvey,5,Western Australia,23878.0,24839.0,25657.0,26186.0,26656.0,26890.0,27358.0,28086.0,28540.0,29076.0,29625.0,30165.0,30790.0
54060,Irwin,5,Western Australia,3672.0,3738.0,3749.0,3702.0,3662.0,3604.0,3636.0,3627.0,3670.0,3730.0,3769.0,3795.0,3842.0
54130,Jerramungup,5,Western Australia,1092.0,1102.0,1112.0,1120.0,1127.0,1127.0,1123.0,1132.0,1146.0,1162.0,1196.0,1197.0,1214.0
54170,Joondalup,5,Western Australia,162186.0,163581.0,164414.0,163894.0,162904.0,160918.0,161057.0,161479.0,162308.0,164044.0,165050.0,165798.0,169862.0
54200,Kalamunda,5,Western Australia,56492.0,57669.0,58622.0,59113.0,59298.0,59201.0,59337.0,59442.0,59750.0,60337.0,60804.0,61294.0,62670.0
54280,Kalgoorlie-Boulder,5,Western Australia,32266.127226463104,32835.587786259544,33253.208651399495,32485.129770992367,31738.05089058524,30831.41221374046,30904.52162849873,30747.78117048346,30631.89058524173,30586.709923664122,30664.94910941476,30734.65903307888,30750.798982188295
54310,Karratha,5,Western Australia,23634.0,24042.0,24432.0,23985.0,23103.0,22211.0,22288.0,22509.0,22844.0,23245.0,23412.0,23809.0,24237.0
54340,Katanning,5,Western Australia,4290.0,4368.0,4403.0,4389.0,4308.0,4200.0,4180.0,4162.0,4161.0,4205.0,4227.0,4237.0,4290.0
54410,Kellerberrin,5,Western Australia,1215.0,1236.0,1251.0,1251.0,1249.0,1242.0,1220.0,1202.0,1191.0,1180.0,1177.0,1180.0,1166.0
54480,Kent,5,Western Australia,529.0,540.0,547.0,556.0,559.0,568.0,554.0,538.0,523.0,511.0,506.0,510.0,524.0
54550,Kojonup,5,Western Australia,2030.0,2042.0,2044.0,2029.0,2027.0,2010.0,2013.0,2009.0,1979.0,1964.0,1963.0,1976.0,1966.0
54620,Kondinin,5,Western Australia,1068.0,1033.0,985.0,918.0,929.0,894.0,881.0,872.0,869.0,876.0,872.0,866.0,858.0
54690,Koorda,5,Western Australia,448.0,447.0,446.0,440.0,437.0,428.0,416.0,400.0,391.0,382.0,373.0,374.0,371.0
54760,Kulin,5,Western Australia,855.0,849.0,831.0,804.0,787.0,783.0,779.0,781.0,781.0,792.0,789.0,783.0,794.0
54830,Kwinana,5,Western Australia,30697.0,32688.0,34707.0,36444.0,38153.0,40058.0,41672.0,43172.0,44700.0,46243.0,47660.0,49542.0,52103.0
54900,Lake Grace,5,Western Australia,1405.0,1399.0,1374.0,1329.0,1306.0,1300.0,1296.0,1290.0,1289.0,1305.0,1299.0,1290.0,1301.0
54970,Laverton,5,Western Australia,1350.0,1410.0,1428.0,1367.0,1299.0,1222.0,1262.0,1302.0,1331.0,1377.0,1432.0,1434.0,1439.0
55040,Leonora,5,Western Australia,2628.0,2566.0,2419.0,2122.0,1812.0,1491.0,1536.0,1585.0,1610.0,1661.0,1716.0,1723.0,1732.0
55110,Mandurah,5,Western Australia,73427.0,76562.0,79292.0,80927.0,82202.0,83322.0,84912.0,86708.0,88698.0,91112.0,93412.0,95615.0,99258.0
55180,Manjimup,5,Western Australia,9463.0,9480.0,9482.0,9448.0,9402.0,9341.0,9302.0,9253.0,9258.0,9317.0,9351.0,9412.0,9438.0
55250,Meekatharra,5,Western Australia,1424.0,1437.0,1426.0,1335.0,1224.0,1110.0,1118.0,1128.0,1167.0,1213.0,1287.0,1295.0,1294.0
55320,Melville,5,Western Australia,102216.0,103641.33333333333,104382.66666666667,104128.66666666667,103568.33333333333,102379.66666666667,102599.0,103175.0,104354.66666666667,106131.0,106823.0,107417.0,110408.0
55390,Menzies,5,Western Australia,402.0,450.0,486.0,499.0,510.0,518.0,523.0,534.0,541.0,553.0,569.0,571.0,575.0
55460,Merredin,5,Western Australia,3374.0,3395.0,3379.0,3380.0,3385.0,3395.0,3385.0,3349.0,3286.0,3254.0,3221.0,3235.0,3268.0
55530,Mingenew,5,Western Australia,489.0,488.0,487.0,482.0,474.0,465.0,450.0,434.0,430.0,421.0,423.0,423.0,417.0
55600,Moora,5,Western Australia,2556.0,2548.0,2527.0,2504.0,2505.0,2477.0,2447.0,2409.0,2374.0,2380.0,2382.0,2378.0,2392.0
55670,Morawa,5,Western Australia,911.0,892.0,872.0,835.0,800.0,765.0,733.0,701.0,680.0,668.0,669.0,669.0,679.0
55740,Mosman Park,5,Western Australia,9199.0,9196.0,9217.0,9202.0,9188.0,9167.0,9199.0,9224.0,9332.0,9394.0,9478.0,9621.0,10032.0
55810,Mount Magnet,5,Western Australia,666.0,669.0,661.0,615.0,563.0,507.0,542.0,560.0,599.0,643.0,699.0,701.0,701.0
55880,Mount Marshall,5,Western Australia,493.0,507.0,523.0,528.0,531.0,533.0,520.0,504.0,494.0,479.0,467.0,463.0,461.0
55950,Mukinbudin,5,Western Australia,501.0,528.0,545.0,549.0,551.0,553.0,558.0,563.0,575.0,580.0,593.0,587.0,600.0
56090,Mundaring,5,Western Australia,38152.50454545455,38842.50454545455,39420.95,39440.71818181818,39355.604545454546,39017.70909090909,39162.57727272727,39496.04090909091,39878.82272727273,40362.38636363636,40542.90454545455,40694.68636363636,41621.0
56160,Murchison,5,Western Australia,119.0,133.0,146.0,150.0,155.0,158.0,152.0,140.0,129.0,117.0,108.0,108.0,106.0
56230,Murray,5,Western Australia,14786.54752851711,15509.878326996197,16122.661596958174,16577.444866920152,16945.718631178708,17162.973384030418,17371.444866920152,17647.897338403043,17950.34980988593,18274.330798479088,18639.54752851711,19129.2927756654,19850.821292775665
56300,Nannup,5,Western Australia,1304.0,1326.0,1343.0,1350.0,1352.0,1339.0,1400.0,1442.0,1490.0,1550.0,1578.0,1596.0,1635.0
56370,Narembeen,5,Western Australia,839.0,836.0,826.0,818.0,820.0,815.0,822.0,826.0,831.0,829.0,820.0,822.0,833.0
56460,Narrogin,5,Western Australia,5260.0,5306.0,5324.0,5339.0,5333.0,5235.0,5204.0,5058.0,5019.0,4987.0,4937.0,4956.0,4986.0
56580,Nedlands,5,Western Australia,22151.963182422413,22448.387989365543,22693.83908738849,22717.405379083008,22469.45137733109,22144.72510738188,22385.94953051643,22558.192689579922,22739.9179460286,23070.624038173395,22918.344237108413,23114.04201416903,24154.72705293408
56620,Ngaanyatjarraku,5,Western Australia,1446.0,1591.0,1689.0,1705.0,1713.0,1708.0,1649.0,1598.0,1538.0,1502.0,1476.0,1478.0,1479.0
56730,Northam,5,Western Australia,10830.0,11169.0,11472.0,11570.0,11420.0,11238.0,11372.0,11475.0,11483.0,11594.0,11804.0,11938.0,12193.0
56790,Northampton,5,Western Australia,3281.0,3371.0,3432.0,3389.0,3357.0,3335.0,3305.0,3277.0,3263.0,3279.0,3332.0,3341.0,3370.0
56860,Nungarin,5,Western Australia,237.0,246.0,254.0,256.0,259.0,259.0,257.0,257.0,261.0,261.0,263.0,261.0,256.0
56930,Peppermint Grove,5,Western Australia,1629.0,1688.0,1694.0,1707.0,1709.0,1708.0,1692.0,1675.0,1661.0,1661.0,1638.0,1638.0,1736.0
57000,Perenjori,5,Western Australia,930.0,880.0,830.0,762.0,696.0,630.0,634.0,629.0,629.0,632.0,652.0,652.0,649.0
57080,Perth,5,Western Australia,21420.754929577466,23069.377464788733,24319.905633802817,25260.88732394366,26099.377464788733,26882.622535211267,27113.88732394366,27435.52957746479,28216.302816901407,29589.47323943662,29655.076056338028,30530.152112676056,32913.398591549296
57140,Pingelly,5,Western Australia,1209.0,1206.0,1205.0,1187.0,1202.0,1183.0,1154.0,1121.0,1100.0,1086.0,1072.0,1068.0,1084.0
57210,Plantagenet,5,Western Australia,5032.0,5118.0,5172.0,5151.0,5130.0,5103.0,5188.0,5307.0,5358.0,5410.0,5534.0,5587.0,5669.0
57280,Port Hedland,5,Western Australia,15659.0,15851.0,15951.0,15648.0,15387.0,15064.0,14989.0,15208.0,15585.0,16115.0,16666.0,17024.0,17240.0
57350,Quairading,5,Western Australia,1073.0,1072.0,1066.0,1066.0,1060.0,1038.0,1017.0,1004.0,997.0,984.0,981.0,983.0,973.0
57420,Ravensthorpe,5,Western Australia,2187.0,2154.0,2118.0,2036.0,1906.0,1764.0,1819.0,1845.0,1914.0,2023.0,2157.0,2200.0,2275.0
57490,Rockingham,5,Western Australia,109415.0,114412.0,119300.0,123038.0,126012.0,128992.0,130672.0,132911.0,135440.0,137931.0,140584.0,143754.0,148822.0
57630,Sandstone,5,Western Australia,109.0,111.0,112.0,106.0,100.0,93.0,93.0,97.0,102.0,109.0,117.0,119.0,116.0
57700,Serpentine-Jarrahdale,5,Western Australia,18479.45247148289,20333.121673003803,21975.338403041824,23556.555133079848,25462.281368821292,27541.026615969582,29001.555133079848,30159.102661596957,31409.65019011407,32436.669201520912,33348.45247148289,34785.7072243346,36724.17870722433
57770,Shark Bay,5,Western Australia,887.0,914.0,936.0,948.0,965.0,963.0,962.0,986.0,1000.0,1041.0,1069.0,1079.0,1126.0
57840,South Perth,5,Western Australia,43643.72972972973,44103.02702702703,44352.51351351351,44255.18918918919,44100.0,43883.02702702703,43881.89189189189,43985.32432432433,44533.89189189189,45068.2972972973,44948.48648648649,45188.45945945946,46687.75675675675
57910,Stirling,5,Western Australia,209057.0,214240.0,218043.0,219372.0,220152.0,220073.0,221986.0,224316.0,227540.0,232404.0,234322.0,236220.0,243871.0
57980,Subiaco,5,Western Australia,15827.180147058823,16118.926470588236,16427.117647058825,16661.91176470588,16887.816176470587,16978.720588235294,17227.797794117647,17316.75,17598.176470588234,17937.555147058825,17898.110294117647,18134.808823529413,18956.363970588234
58050,Swan,5,Western Australia,113020.05314685314,118560.47622377622,123870.16538461538,128246.01258741258,132338.45314685313,136881.963986014,140448.5188811189,144201.43986013986,148671.27342657343,153843.2867132867,158686.19160839161,163726.14055944057,171343.82692307694
58190,Tammin,5,Western Australia,411.0,414.0,415.0,414.0,412.0,407.0,408.0,407.0,402.0,399.0,401.0,403.0,404.0
58260,Three Springs,5,Western Australia,633.0,637.0,638.0,627.0,619.0,608.0,615.0,601.0,589.0,582.0,586.0,587.0,593.0
58330,Toodyay,5,Western Australia,4529.0,4612.0,4682.0,4620.0,4535.0,4461.0,4513.0,4520.0,4570.0,4611.0,4709.0,4814.0,4954.0
58400,Trayning,5,Western Australia,355.0,362.0,366.0,363.99999999999994,358.0,354.0,344.0,335.0,330.0,317.0,307.0,304.0,303.0
58470,Upper Gascoyne,5,Western Australia,253.0,260.0,270.0,275.0,278.0,282.0,255.0,234.0,219.0,201.0,180.0,188.0,201.0
58510,Victoria Park,5,Western Australia,34690.27027027027,35577.97297297297,36238.48648648649,36547.81081081081,36693.0,36625.97297297297,36578.10810810811,36740.67567567567,37349.10810810811,38261.7027027027,38297.51351351351,38809.54054054054,40806.24324324325
58540,Victoria Plains,5,Western Australia,926.0,934.0,932.0,934.0,931.0,924.0,914.0,894.0,864.0,847.0,832.0,824.0,824.0
58570,Vincent,5,Western Australia,33859.0,34733.0,35442.0,35631.0,35663.0,35674.0,35856.0,36282.0,36892.0,37717.0,37833.0,38498.0,40113.0
58610,Wagin,5,Western Australia,1901.0,1924.0,1925.0,1921.0,1915.0,1884.0,1855.0,1828.0,1790.0,1781.0,1802.0,1810.0,1815.0
58680,Wandering,5,Western Australia,453.0,459.0,451.0,453.0,457.0,458.0,464.0,478.0,496.0,520.0,551.0,548.0,545.0
58760,Wanneroo,5,Western Australia,160266.4423076923,168828.01923076922,176622.88461538462,182381.26923076922,188273.9423076923,194775.32692307694,199192.90384615384,203524.51923076922,208261.90384615384,212821.32692307694,216420.90384615384,221152.17307692306,229277.17307692306
58820,Waroona,5,Western Australia,3720.0,3820.0,3931.0,4057.0,4133.0,4162.0,4167.0,4195.0,4254.0,4314.0,4355.0,4401.0,4457.0
58890,West Arthur,5,Western Australia,901.0,893.0,884.0,869.0,855.0,824.0,806.0,799.0,783.0,786.0,795.0,797.0,787.0
59030,Westonia,5,Western Australia,282.0,293.0,302.0,305.0,306.0,306.0,301.0,285.0,278.0,268.0,255.0,252.0,244.0
59100,Wickepin,5,Western Australia,767.0,771.0,764.0,744.0,737.0,740.0,732.0,725.0,714.0,719.0,712.0,706.0,701.0
59170,Williams,5,Western Australia,940.0,967.0,977.0,993.0,1005.0,1000.0,1026.0,1033.0,1025.0,1035.0,1050.0,1055.0,1058.0
59250,Wiluna,5,Western Australia,1198.0,1175.0,1131.0,1020.0,894.0,767.0,706.0,657.0,611.0,587.0,570.0,572.0,568.0
59310,Wongan-Ballidu,5,Western Australia,1478.0,1483.0,1474.0,1433.0,1393.0,1354.0,1356.0,1331.0,1327.0,1341.0,1336.0,1340.0,1336.0
59320,Woodanilling,5,Western Australia,427.0,435.0,430.0,429.0,423.0,415.0,433.0,443.0,453.0,461.0,469.0,470.0,479.0
59330,Wyalkatchem,5,Western Australia,542.0,539.0,541.0,535.0,533.0,522.0,515.0,501.0,492.0,492.0,484.0,485.0,491.0
59340,Wyndham-East Kimberley,5,Western Australia,8206.0,8230.0,8245.0,8022.0,7783.0,7480.0,7508.0,7561.0,7741.0,7904.0,8050.0,8064.0,8209.0
59350,Yalgoo,5,Western Australia,417.0,425.0,426.0,405.0,378.0,350.0,358.0,361.0,361.0,358.0,364.0,365.0,357.0
59360,Yilgarn,5,Western Australia,1675.0,1612.0,1539.0,1426.0,1314.0,1213.0,1209.0,1204.0,1206.0,1208.0,1205.0,1198.0,1198.0
59370,York,5,Western Australia,3462.0,3547.0,3619.0,3609.0,3599.0,3605.0,3591.0,3573.0,3551.0,3567.0,3553.0,3567.0,3602.0
59499,No usual address (WA),5,Western Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59799,Migratory - Offshore - Shipping (WA),5,Western Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60210,Break O'Day,6,Tasmania,6464.767313019391,6406.961218836565,6347.650969529086,6306.767313019391,6248.116343490305,6192.465373961219,6263.465373961219,6381.038781163435,6515.038781163435,6658.728531855955,6932.92243767313,7018.504155124654,7082.775623268698
60410,Brighton,6,Tasmania,15684.0,15902.0,16046.0,16221.0,16448.0,16669.0,17060.0,17501.0,17995.0,18501.0,19261.0,19687.0,19958.0
60610,Burnie,6,Tasmania,20164.0,19981.0,19755.0,19565.0,19408.0,19228.0,19354.0,19601.0,19899.0,20171.0,20408.0,20478.0,20457.0
60810,Central Coast (Tas.),6,Tasmania,22348.938309475117,22262.21131561009,22138.935582822087,22006.489775051126,21865.043967280162,21753.877982276754,22002.606339468304,22283.71881390593,22533.276414451262,22893.10770279482,23258.10702113156,23318.262781186095,23333.09952283572
61010,Central Highlands (Tas.),6,Tasmania,2360.989997278171,2323.399020141535,2281.623111731083,2241.631396298312,2205.369760479042,2171.378045046271,2223.068488023952,2296.5686921611323,2377.9466011159498,2473.151316684812,2578.761601796407,2582.65635206859,2594.5801238432227
61210,Circular Head,6,Tasmania,8361.0,8308.0,8247.0,8202.0,8140.0,8102.0,8107.0,8118.0,8140.0,8207.0,8325.0,8368.0,8352.0
61410,Clarence,6,Tasmania,52812.00928074246,53207.61948955916,53679.49651972158,54213.00928074246,54822.788863109046,55458.788863109046,56636.66589327146,58065.127610208816,59447.78422273782,60771.73317865429,62337.58468677494,63146.07192575406,63760.63109048724
61510,Derwent Valley,6,Tasmania,9878.361370408724,9912.922155271746,9944.192384237373,9979.35305662693,10013.174308025553,10050.721780749278,10231.022416320242,10478.97247610043,10728.203531950301,10925.059575919173,11106.693198398525,11251.464656734985,11366.576547823317
61610,Devonport,6,Tasmania,25753.478403911013,25552.642872710163,25398.47066336869,25286.253144134058,25153.429159781554,25119.292152647937,25406.004808297912,25854.34025988444,26263.012559425068,26569.445691712066,26898.52716998028,26960.722732867325,26981.455413360894
61810,Dorset,6,Tasmania,7151.35174708549,7083.82219181289,7002.056836037675,6912.815674072179,6809.444638760603,6717.21722991131,6732.345245240072,6734.969064742172,6776.161087735314,6859.122637970588,6979.139563133646,7008.92189368535,6991.196351317829
62010,Flinders (Tas.),6,Tasmania,809.0,827.0,845.0,871.0,900.0,939.0,939.0,952.0,951.0,937.0,938.0,931.0,933.0
62210,George Town,6,Tasmania,6842.512680614957,6842.28429083343,6849.0997225754245,6864.3757715871,6867.374569413941,6883.449497167958,6917.665171656456,6962.089642815859,7024.684764767079,7191.396000462374,7210.10723615767,7281.620552537279,7335.133868916888
62410,Glamorgan-Spring Bay,6,Tasmania,4418.776973947384,4419.16105640336,4420.945766981863,4427.418041925902,4429.303805333084,4447.452367375077,4537.124969147098,4652.095043960066,4790.951946073383,4972.275658975428,5112.548151804788,5197.192930642676,5242.930132007864
62610,Glenorchy,6,Tasmania,45446.18430794893,45569.22410923541,45758.56614674694,46061.01540948116,46325.71547272857,46741.935736026535,47921.33809715591,49083.1717705245,50068.32945236855,50654.93025159622,51159.96303287108,50983.01648212794,50775.91729058806
62810,Hobart,6,Tasmania,50507.74142527014,50631.582807215986,50879.65799391011,51269.60555961245,51629.62958348889,52056.60339923329,53231.54094240529,54286.71465851809,55483.43330081857,56207.69107447686,55948.662708171105,56017.26964459139,55963.80097916995
63010,Huon Valley,6,Tasmania,15905.0,16006.0,16111.0,16243.0,16361.0,16563.0,16936.0,17379.0,17816.0,18287.0,18794.0,19212.0,19451.0
63210,Kentish,6,Tasmania,6368.528259003783,6349.524619345815,6332.638688451636,6315.497011983852,6285.306112718141,6261.229282558251,6316.882370704727,6388.630264789091,6464.055214723927,6586.596586032614,6778.427302202867,6801.770574398423,6828.534091992753
63410,King Island,6,Tasmania,1637.0,1624.0,1619.0,1611.0,1599.0,1594.0,1600.0,1616.0,1633.0,1639.0,1652.0,1675.0,1648.0
63610,Kingborough,6,Tasmania,34684.57517182131,34997.69008995351,35325.787067919955,35699.178668890236,36114.86087527795,36519.068425308265,37486.592556094605,38484.96444815039,39379.30018192844,40053.19334950475,40769.73195876289,40952.41388720437,41189.971649484534
63810,Latrobe (Tas.),6,Tasmania,10257.055027610086,10336.621192333932,10425.955065357588,10561.760068830963,10714.220760220142,10919.600582517056,11235.50648152906,11545.31066142054,11916.655811399745,12294.8500194605,12690.93850668529,12914.243911548157,13063.910971810634
64010,Launceston,6,Tasmania,67175.8994165502,66948.24090385836,66730.41205642755,66583.57239859136,66499.6846263767,66525.131993915,67541.36693911257,68719.96779317764,69892.13613784753,71022.218705082,71791.60821110677,71871.81986749545,71783.71611495355
64210,Meander Valley,6,Tasmania,19629.844433621496,19565.233897479604,19524.725881732214,19505.409391614918,19488.25461666464,19539.789236576158,19800.67042087747,20035.680039774343,20286.105726693455,20603.188055521732,21138.32290271521,21346.715572872276,21440.616258776736
64610,Northern Midlands,6,Tasmania,12735.383571412141,12752.761162100614,12777.737779771353,12831.046362109815,12884.73253513675,12983.933579463115,13128.777425068432,13358.08975686058,13486.556747866493,13655.801566489545,14018.292319370643,14134.20329859913,14278.360212085663
64810,Sorell,6,Tasmania,13354.97825042961,13523.30819123884,13744.356348108846,13989.634110778738,14209.600164322374,14491.345800232597,14931.349069322054,15434.917277571732,15954.1409642946,16473.236896158676,16964.235762102864,17370.673710156163,17580.114545422985
65010,Southern Midlands,6,Tasmania,6272.383222153273,6245.093080980453,6184.374660642259,6139.154475643811,6096.557167235495,6083.70558291964,6126.297568259386,6254.46802280484,6460.90979871238,6634.728698029786,6830.818899317406,6879.240410719826,6902.477641172821
65210,Tasman,6,Tasmania,2443.0,2436.0,2356.0,2389.0,2391.0,2389.0,2405.0,2443.0,2486.0,2560.0,2643.0,2676.0,2686.0
65410,Waratah-Wynyard,6,Tasmania,14304.0,14165.0,14085.0,14016.0,13905.0,13815.0,13884.0,14033.0,14178.0,14341.0,14629.0,14688.0,14767.0
65610,West Coast,6,Tasmania,4890.0,4750.0,4573.0,4392.0,4299.0,4210.0,4206.0,4255.0,4292.0,4311.0,4366.0,4351.0,4359.0
65810,West Tamar,6,Tasmania,22822.240837696336,22794.696335078534,22847.3167539267,22917.013089005235,23003.392670157067,23088.013089005235,23600.70942408377,24092.16492146597,24602.3167539267,25123.544502617802,25717.607329842933,25948.214659685862,26049.201570680627
69499,No usual address (Tas.),6,Tasmania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69799,Migratory - Offshore - Shipping (Tas.),6,Tasmania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70200,Alice Springs,7,Northern Territory,28489.0,28355.0,28124.0,27486.0,26843.0,26518.0,26889.0,27223.0,27600.0,28029.0,28483.0,28859.0,29213.0
70420,Barkly,7,Northern Territory,7838.0,7842.0,7810.0,7663.0,7572.0,7426.0,7342.0,7257.0,7212.0,7228.0,7189.0,7212.0,7234.0
70540,Belyuen,7,Northern Territory,207.0,202.0,199.0,188.0,182.0,175.0,172.0,169.0,168.0,167.0,165.0,165.0,166.0
70620,Central Desert,7,Northern Territory,4287.0,4322.0,4363.0,4316.0,4259.0,4165.0,4151.0,4138.0,4147.0,4129.0,4118.0,4105.0,4121.0
70700,Coomalie ,7,Northern Territory,1311.1076923076923,1349.1076923076923,1392.1076923076923,1396.3384615384616,1418.6307692307691,1433.923076923077,1426.4,1413.1692307692308,1408.2923076923078,1407.7692307692307,1397.5384615384617,1401.5384615384614,1403.8923076923077
71000,Darwin,7,Northern Territory,78476.0,80437.0,82996.0,83098.0,84363.0,85323.0,86339.0,85788.0,85308.0,85109.0,84854.0,84888.0,85433.0
71150,Darwin Waterfront Precinct,7,Northern Territory,238.00000000000003,262.0,293.0,323.00000000000006,365.0,398.00000000000006,400.0,373.0,348.0,330.0,312.0,289.00000000000006,282.0
71300,East Arnhem,7,Northern Territory,10466.0,10555.0,10706.0,10498.0,10390.0,10279.0,10211.0,10165.0,10153.0,10123.0,10089.0,10098.0,10022.0
72200,Katherine,7,Northern Territory,10502.244,10669.572,10794.938,10780.38,10711.012,10583.644,10623.644,10672.606,10720.606,10715.758,10678.948,10826.72,10820.91
72300,Litchfield,7,Northern Territory,20206.0,21122.0,22195.0,23256.0,24757.0,25355.0,25203.0,24498.0,23331.0,23111.0,22879.0,23118.0,23417.0
72330,MacDonnell,7,Northern Territory,6710.0,6823.0,6911.0,6875.0,6859.0,6753.0,6685.0,6648.0,6636.0,6558.0,6574.0,6632.0,6700.0
72800,Palmerston,7,Northern Territory,30170.0,31269.0,32972.0,34478.0,35414.0,36013.0,36795.0,37594.0,38198.0,38900.0,39528.0,40443.0,41085.0
73600,Roper Gulf,7,Northern Territory,7027.756,7110.428,7173.062,7235.62,7294.988,7286.356,7297.356,7310.394,7357.394,7391.242,7435.052,7482.28,7499.09
74050,Tiwi Islands,7,Northern Territory,2970.0,2986.0,3001.0,2902.0,2848.0,2777.0,2755.0,2744.0,2742.0,2743.0,2735.0,2743.0,2747.0
74550,Victoria Daly,7,Northern Territory,3289.538302475027,3298.2873321880766,3275.166539415919,3230.7715530953747,3176.520582808424,3100.1906852452757,3112.076064134377,3128.105459057072,3156.108544887701,3188.9814532035375,3213.9194502767705,3260.0634663103647,3277.0897754024304
74560,Wagait,7,Northern Territory,421.0,439.0,460.0,468.0,480.0,493.0,487.0,481.0,474.99999999999994,472.0,465.0,465.0,467.0
74660,West Arnhem,7,Northern Territory,7133.0,7185.0,7261.0,7128.0,7032.0,6914.0,6943.0,6985.0,7059.0,7130.0,7182.0,7262.0,7397.0
74680,West Daly,7,Northern Territory,3505.0,3546.0,3568.0,3587.0,3598.0,3601.0,3536.0,3476.0,3427.0,3422.0,3422.0,3433.0,3430.0
79399,Unincorporated NT,7,Northern Territory,8045.354005217281,8142.604975504231,8227.725768276388,7984.889985366164,7128.848647960806,7083.886237831647,7044.523935865624,7031.725310173697,7112.599147419991,7273.2493160272315,7430.5420881847685,7545.398072151174,7814.017916905262
79499,No usual address (NT),7,Northern Territory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79799,Migratory - Offshore - Shipping (NT),7,Northern Territory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89399,Unincorporated ACT,8,Australian Capital Territory,367985.0,376539.0,383257.0,388799.0,395813.0,403104.0,415046.0,426081.0,435730.0,444903.0,452508.0,456915.0,466566.0
89499,No usual address (ACT),8,Australian Capital Territory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89799,Migratory - Offshore - Shipping (ACT),8,Australian Capital Territory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99399,Unincorp. Other Territories,9,Other Territories,389.0,380.0,374.0,361.0,367.0,2159.0,2243.0,2324.0,2382.0,2437.0,2530.0,2518.0,2516.0
99499,No usual address (OT),9,Other Territories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99799,Migratory - Offshore - Shipping (OT),9,Other Territories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
